1593561611,"2020-07-01 00:00:11",0,202,3,2,0,16,3,4,1,3
1593561671,"2020-07-01 00:01:11",0,202,3,2,0,16,3,4,1,3
1593561731,"2020-07-01 00:02:11",0,201,3,2,0,16,3,4,1,3
1593561791,"2020-07-01 00:03:11",0,203,80.86943,6.816578,0,16,101,14,1,3
1593561851,"2020-07-01 00:04:11",0,203,8.1420555,2,0,16,8,4,1,3
1593561911,"2020-07-01 00:05:11",0,203,23.003736,2,0,16,23,4,1,3
1593561971,"2020-07-01 00:06:11",0,204,48.188828,3.3700724,0,16,48,7,1,3
1593562031,"2020-07-01 00:07:11",0,201,3.636587,2,0,16,4,4,1,3
1593562091,"2020-07-01 00:08:11",0,200,64.29305,4.565344,0,16,74,9,1,3
1593562151,"2020-07-01 00:09:11",0,203,33.06214,2.4629974,0,16,33,5,1,3
1593562211,"2020-07-01 00:10:11",0,202,51.460846,3.0282307,0,16,52,6,1,3
1593562271,"2020-07-01 00:11:11",0,205,46.345776,3.6855698,0,16,46,7,1,3
1593562331,"2020-07-01 00:12:11",0,201,17.364038,2,0,16,17,4,1,3
1593562391,"2020-07-01 00:13:11",0,202,3,2,0,16,3,4,1,3
1593562451,"2020-07-01 00:14:11",0,202,59.279213,4.505394,0,16,65,9,1,3
1593562511,"2020-07-01 00:15:11",0,198,48.32263,2.7766762,0,16,48,6,1,3
1593562571,"2020-07-01 00:16:11",0,200,17.140556,2.5718594,0,16,17,5,1,3
1593562631,"2020-07-01 00:17:11",0,201,28.791597,2,0,16,29,4,1,3
1593562691,"2020-07-01 00:18:11",0,200,3,2,0,16,3,4,1,3
1593562751,"2020-07-01 00:19:11",0,196,87.83395,6.7655926,0,16,105,14,1,3
1593562811,"2020-07-01 00:20:11",0,197,27.673553,2.6258106,0,16,28,5,1,3
1593562871,"2020-07-01 00:21:11",0,200,57.70977,3.583479,0,16,63,7,1,3
1593562931,"2020-07-01 00:22:11",0,201,29.64101,2.3159065,0,16,30,5,1,3
1593562991,"2020-07-01 00:23:11",0,199,4.679714,2,0,16,5,4,1,3
1593563051,"2020-07-01 00:24:11",0,201,3,2,0,16,3,4,1,3
1593563111,"2020-07-01 00:25:11",0,199,47.773422,3.1830082,0,16,48,6,1,3
1593563171,"2020-07-01 00:26:11",0,199,56.989548,4.125139,0,16,62,8,1,3
